CODE_PRODUIT;CODE_ADHERENT;CODE_SITE;SURFACE_PREVISIONNELLE
CO1002;0000045303;D613;5.72
CO1002;0000045668;D007;6
CO1002;0000048307;D067;25.96
CO1002;0000060140;D613;5.97
CO1002;0000076863;D605;12.39
CO1002;0000077128;D007;9.98
CO1002;0000081799;D007;12
CO1002;0000084419;D007;6.5
CO1002;0000092373;D007;8.14
CO1002;0000094750;D667;12
CO1002;0000301459;D613;7
CO1002;0000301804;D613;7.13
CO1002;0000391509;D614;13.15
CO1002;0000391737;D613;11.33
CO1002;0000392011;D613;19.55
CO1002;0000392615;D674;1.33
CO1002;0000392692;D613;10.3
CO1002;0000033527;D614;11.58
CO1002;0000033758;D625;5.58
CO1002;0000033983;D603;6.15
CO1002;0000038908;D019;8.03
CO1002;0000040571;D021;10.47
CO1002;0000045642;D614;17.87
CO1002;0000088062;D603;8.99
CO1002;0000301067;D625;14
CO1002;0000301172;D625;9.76
CO1002;0000301792;D603;1.87
CO1002;0000302234;D614;6.01
CO1002;0000382217;D614;12.15
CO1002;0000383849;D603;14.97
CO1002;0000391204;D603;10.06
CO1002;0000391297;D603;18.77
CO1002;0000391408;D625;10.01
CO1002;0000392653;D603;1.86
CO1002;0000394935;D614;5.83
CO1002;0000395399;D625;10
CO1002;0000098652;D667;15
CO1002;0000300961;D669;11.92
CO1002;0000301073;D669;4.5
CO1002;0000302254;D631;15.98
CO1002;0000390228;D669;8.14
CO1002;0000390396;D667;10.88
CO1002;0000390958;D667;15.71
CO1002;0000391310;D669;5
CO1002;0000391396;D667;10.15
CO1002;0000391669;D669;23.71
CO1002;0000391757;D666;40
CO1002;0000392086;D669;9.08
CO1002;0000392132;D669;9.56
CO1002;0000392175;D669;22.18
CO1002;0000392250;D667;14.2
CO1002;0000392496;D666;15
CO1002;0000392768;D666;32.27
CO1002;0000393355;D666;6.24
CO1002;0000393501;D667;15.7
CO1002;0000393811;D666;4.55
CO1002;0000394283;D667;25
CO1002;0000394322;D666;5.34
CO1002;0000394367;D663;15
CO1002;0000394761;D666;4.42
CO1002;0000394847;D674;6.32
CO1002;0000394878;D666;6.4
CO1002;0002036932;D669;5.41
CO1002;0000391180;D620;11.32
CO1002;0000391423;D622;6.63
CO1002;0000391750;D662;9.22
CO1002;0000391930;D662;5.63
CO1002;0000392187;D620;5.08
CO1002;0000392286;D620;12.51
CO1002;0000392707;D681;12.07
CO1002;0000392951;D681;10.03
CO1002;0000393766;D622;4.5
CO1002;0000394138;D287;7.26
CO1002;0002036979;D662;5.8
CO1002;0000390056;D673;4.86
CO1002;0000390454;D669;4.63
CO1002;0000391610;D657;6.74
CO1002;0000391922;D680;13.43
CO1002;0000392056;D658;4.29
CO1002;0000392144;D673;17.78
CO1002;0000392181;D669;25.24
CO1002;0000392679;D680;12.42
CO1002;0000392908;D657;19.28
CO1002;0000393593;D680;3.87
CO1002;0000394863;D658;15
CO1002;0000004607;D059;14.71
CO1002;0000004679;D009;27.25
CO1002;0000012382;D009;18.99
CO1002;0000012395;D503;24.84
CO1002;0000017442;D056;7.28
CO1002;0000033293;D503;30.7
CO1002;0000033379;D014;13.1
CO1002;0000033418;D014;8
CO1002;0000033494;D014;8.95
CO1002;0000033899;D014;4.9
CO1002;0000034052;D059;18.08
CO1002;0000034079;D009;18.99
CO1002;0000046757;D054;10.81
CO1002;0000047526;D056;12.86
CO1002;0000054234;D056;17.38
CO1002;0000072580;D014;5.98
CO1002;0000081335;D059;14.58
CO1002;0000085461;D056;11.04
CO1002;0000087001;D014;24.94
CO1002;0000088046;D009;8.01
CO1002;0000300725;D503;6.71
CO1002;0000300823;D056;4.26
CO1002;0000300888;D014;5.02
CO1002;0000300897;D614;7.49
CO1002;0000300912;D056;0.73
CO1002;0000301379;D014;4.06
CO1002;0000301407;D009;25.52
CO1002;0000301884;D056;2.03
CO1002;0000302188;D009;10.29
CO1002;0000302564;D513;7.22
CO1002;0000380250;D503;3.16
CO1002;0000394851;D014;6
CO1002;0002036939;D009;12.55
CO1002;0002037255;D014;1.22
CO1002;0000033982;D026;14.7
CO1002;0000034187;D513;20.7
CO1002;0000040568;D513;14.23
CO1002;0000299893;D026;12.66
CO1002;0000368536;D710;3
CO1100;0000301030;D639;3.5
CO1100;0000390853;D621;5.73
CO1100;0000391348;D621;3.01
CO1100;0000391421;D621;2.86
CO1100;0000391762;D621;4.48
CO1100;0000392325;D621;22.68
CO1100;0000394799;D611;18.6
CO1100;0000392131;D612;4.47
CO1100;0000392501;D679;14.89
CO1100;0000302028;D639;25
CO1100;0000391228;D679;20
CO1100;0000391549;D638;12.92
CO1100;0000391566;D677;20
CO1100;0000392597;D677;17.04
CO1100;0000393161;D639;15.84
CO1100;0000393606;D639;16.86
CO1100;0002037163;D286;10
CO1100;0000030229;D053;4.71
CO1100;0000033238;D520;8
CO1100;0000033248;D704;31.28
CO1100;0000033302;D520;14.31
CO1100;0000034302;D520;12.48
CO1100;0000041546;D053;13
CO1100;0000045496;D053;9.57
CO1100;0000045499;D053;14.64
CO1100;0000046343;D053;13
CO1100;0000069683;D606;19.5
CO1100;0000073465;D520;5
CO1100;0000300006;D520;13
CO1100;0000300544;D520;2.5
CO1100;0000301461;D520;20
CO1100;0000302097;D704;10
CO1100;0000380882;D520;10
CO1100;0000380908;D678;5
CO1100;0000380916;D520;10
CO1100;0000381315;D520;23
CO1100;0000381561;D053;12.5
CO1100;0000381565;D520;3.5
CO1100;0000381587;D525;7.01
CO1100;0000381676;D520;5
CO1100;0000382636;D520;33.64
CO1100;0000383273;D519;27.18
CO1100;0000383358;D520;4
CO1100;0000383532;D606;8.19
CO1100;0000383641;D520;4.5
CO1100;0000383841;D602;4.47
CO1100;0000384345;D520;10
CO1100;0000384448;D067;23
CO1100;0000384649;D520;5
CO1100;0000384665;D520;10
CO1100;0000384956;D520;12.2
CO1100;0000384957;D520;8
CO1100;0000385368;D606;9.06
CO1100;0000387094;D520;25.15
CO1100;0000390645;D520;10
CO1100;0000392622;D679;42.77
CO1100;0002036755;D520;5
CO1100;0002037203;D520;7
CO1100;0000033464;D053;25
CO1100;0000034344;D053;16
CO1100;0000034360;D053;3
CO1100;0000056593;D053;13
CO1100;0000302418;D053;10
CO1100;0000302596;D053;3
CO1100;0000381345;D053;10
CO1100;0000383871;D053;6
CO1100;0000383879;D053;9
CO1100;0000387156;D053;8
CO1100;0000387376;D053;15
CO1100;0000387405;D053;10
CO1100;0000387490;D053;9.5
CO1100;0000387505;D053;6.88
CO1100;0000387582;D053;10
CO1100;0000387700;D053;50
CO1100;0000387731;D053;5
CO1100;0000387737;D053;7.2
CO1100;0000387755;D053;8
CO1100;0000387783;D053;10
CO1100;0000387872;D053;3
CO1100;0002036856;D053;11
CO1100;0002037089;D053;3
CO1100;0002037523;D053;3
CO1100;0000300166;D679;13.2
CO1100;0000381993;D679;6
CO1100;0000387564;D679;3.7
CO1100;0000387928;D679;7.93
CO1100;0000390622;D679;0.8
CO1100;0000391601;D679;27.77
CO1100;0000391918;D679;22.51
CO1100;0000394042;D679;20.74
CO1100;0000395140;D678;15.78
CO1100;0002036888;D612;11.51
CO1100;0000392414;D520;15
CO1100;0000392552;D615;5.16
CO1100;0000392732;D602;14.93
CO1100;0000392978;D678;81.98
CO1100;0000393004;D679;14.51
CO1100;0000301471;D629;15.49
CO1100;0000301924;D629;15.4
CO1100;0000363482;D711;15.3
CO1100;0000363678;D702;20
CO1100;0000391295;D629;10
CO1100;0000391727;D629;30
CO1100;0000391812;D700;14
CO1100;0000392120;D639;25
CO1100;0000392157;D629;10.24
CO1100;0000392670;D629;40
CO1100;0000392773;D629;14.5
CO1100;0000392937;D629;10
CO1100;0000392947;D629;24.87
CO1100;0000393031;D629;5.58
CO1100;0000393944;D629;26
CO1100;0000394682;D629;20
CO1100;0000394691;D629;97
CO1100;0000394876;D629;31
CO1100;0000383792;D519;2.17
CO1100;0000033517;D519;5.27
CO1100;0000300225;D519;6.5
CO1100;0000302383;D624;10.44
CO1100;0000381164;D517;15.58
CO1100;0000381293;D519;11.79
CO1100;0000381298;D519;12.8
CO1100;0000381526;D519;5.5
CO1100;0000383039;D053;5
CO1100;0000383296;D519;13.1
CO1100;0000383525;D517;2.74
CO1100;0000385461;D519;41
CO1100;0000301410;D708;25
CO1100;0000362863;D700;24
CO1100;0000362886;D700;4
CO1100;0000363506;D708;5
CO1100;0000364125;D708;5
CO1100;0000364534;D700;10
CO1100;0000364542;D700;10
CO1100;0000364715;D708;7
CO1100;0000364834;D708;11
CO1100;0002037017;D708;3
CO1100;0000302604;D705;50
CO1100;0000363086;D705;1
CO1100;0000363114;D705;24
CO1100;0000363641;D705;9
CO1100;0000363825;D705;4.81
CO1100;0000363955;D705;20.5
CO1100;0000364089;D705;2.3
CO1100;0000364094;D705;5
CO1100;0000364273;D705;4.91
CO1100;0000364555;D705;17
CO1100;0000364799;D705;20
CO1100;0000364876;D705;5
CO1100;0000365041;D705;5
CO1100;0000387600;D053;3.2
CO1100;0000277980;D111;1
CO1100;0000501468;D220;3.5
CO1100;0000503713;D220;2
CO1100;0000505297;D220;10
CO1100;0000503683;D210;4.33
CO1100;0000504341;D210;3.66
CO1100;0000301399;D128;4
CO1100;0000504157;D108;18
CO1100;0000300103;D204;3.5
CO1100;0000046822;D214;5.16
CO1100;0002036948;D012;6.61
CO1100;0000241496;D412;4.5
CO1100;0000301436;D644;5
CO1100;0000302046;D644;5.25
CO1100;0000390081;D641;10
CO1100;0000390206;D641;5
CO1100;0000390970;D644;8.5
CO1100;0000391266;D641;7.51
CO1100;0000392006;D641;36.93
CO1100;0000392191;D644;10
CO1100;0000392644;D641;7
CO1100;0000392926;D281;10
CO1100;0000393016;D641;20
CO1100;0000393097;D644;4.13
CO1100;0000393100;D644;5
CO1100;0000393664;D641;5
CO1100;0000394776;D641;3
CO1100;0002036940;D644;5
CO1100;0000391488;D642;3.85
CO1100;0000394070;D642;5.25
CO1100;0002037185;D646;12.92
CO1100;0000390424;D641;4.15
CO1100;0000391823;D641;14.6
CO1100;0000391917;D641;5
CO1100;0002037512;DC07;13.36
CO1100;0000390207;D643;2.21
CO1100;0000390965;D643;4.5
CO1100;0000391258;D643;9
CO1100;0000391287;D643;7.95
CO1100;0000391708;D643;4.35
CO1100;0000391741;D643;2
CO1100;0000391780;D643;11.85
CO1100;0000392054;D643;8
CO1100;0000392107;D643;3.06
CO1100;0000392182;D643;7.33
CO1100;0000392488;D643;10
CO1100;0000392824;D643;5
CO1100;0000392948;D643;5
CO1100;0000393037;D641;15.52
CO1100;0000394254;D643;1.45
CO1100;0000394770;D643;7.13
CO1100;0000395275;D643;5.03
CO1100;0002036484;D641;2.63
CO1100;0002037551;D643;19.15
CO1100;0000301835;D645;7.31
CO1100;0000390625;D647;13
CO1100;0000392115;D645;18.58
CO1100;0000392403;D647;6
CO1100;0000392874;D647;11.44
CO1100;0000392893;D647;5.6
CO1100;0000392894;D647;5
CO1100;0002037187;D645;10
CO1100;0000301241;D661;10.59
CO1100;0000390447;D637;6.94
CO1100;0000391786;D660;19.3
CO1100;0000391874;D661;13.44
CO1100;0000393020;D637;2.1
CO1100;0000393349;D660;4.4
CO1100;0000395410;D661;2.6
CO1100;0000391848;D610;7.52
CO1100;0000033402;D632;13.69
CO1100;0000299903;D632;7.29
CO1100;0000392651;D639;13
CO1100;0000383545;D603;12.28
CO1100;0000383849;D007;11.25
CO1100;0000034242;D517;10
CO1100;0000302663;D666;4.02
CO1100;0000390396;D667;7.08
CO1100;0000392669;D674;16.16
CO1100;0000392712;D674;15
CO1100;0000394206;D666;3.05
CO1100;0002036932;D669;14.25
CO1100;0000391526;D662;6.27
CO1100;0000393941;D660;6
CO1100;0000391610;D657;7.49
CO1100;0000392144;D657;5.24
CO1100;0000091384;D501;24.25
CO1100;0000301407;D009;8.2
CO1100;0000019257;D031;2
CO1100;0000060466;D032;6.47
CO1100;0000088111;D049;8
CO1100;0000300021;D074;4
CO1100;0000302571;D507;41
CO1100;0000033466;D011;19
CO1100;0000381978;D508;2.59
CO1100;0000041465;D044;6
CO1100;0000300824;D501;5.25
CO1100;0000381903;D501;21
CO1100;0000382716;D501;6.3
CO1100;0000079736;D501;11.62
CO0601;0000385919;D509;13
CO0802;0000385919;D509;24
CO1100;0000386012;D511;3.78
CO1100;0000386363;D514;14.5
CO1100;0000386731;D514;10
CO1100;0000366808;D710;10
CO1100;0000367183;D710;8
CO1100;0000367395;D710;10
CO1100;0000367412;D710;14
CO1100;0000367417;D710;10
CO1100;0000367635;D710;3
CO1100;0000367642;D710;8
CO1100;0000367874;D710;5
CO1100;0000368119;D710;5
CO1100;0000368245;D710;10
CO1100;0000368367;D710;6
CO1100;0000368418;D710;21
CO1100;0000368476;D710;5
CO1100;0000368536;D710;5
CO1100;0000368565;D710;5
CO1100;0000368614;D710;9
CO1100;0000368719;D710;5
CO1100;0000368769;D710;5
CO1100;0000368781;D710;16
CO1100;0000368808;D710;5
CO1100;0000368811;D710;5
CO1100;0000368823;D710;5
CO1100;0000368846;D710;25
CO1100;0000368857;D710;12
CO1100;0000368919;D710;10
CO1100;0000369077;D710;18
CO1100;0000369159;D710;7
CO1100;0002036610;D710;10
CO1100;0002037046;D710;10
CO1100;0002037152;D710;10
CO1100;0000362934;D707;8
CO1100;0000363073;D705;10
CO1100;0000363440;D707;8
CO1100;0000363615;D707;8
CO1100;0000364574;D705;10
CO1100;0000365206;D707;15
CO1100;0000387938;D707;10
CO1100;0002036950;D705;8
CO1100;0000366923;D703;6
CO1100;0000366929;D703;5
CO1100;0000367035;D703;6
CO1100;0000367207;D703;10
CO1100;0000367210;D703;7
CO1100;0000367327;D706;3
CO1100;0000367332;D703;15
CO1100;0000367511;D703;100
CO1100;0000367677;D702;20
CO1100;0000367876;D703;3
CO1100;0000368387;D703;5
CO1100;0000368394;D703;10
CO1100;0000368576;D703;6
CO1100;0000368738;D703;10
CO1100;0000368757;D703;22.5
CO1100;0000369026;D700;10
CO1100;0002037143;D703;10
CO1100;0000365479;DC07;4.62
CO1100;0000365613;DC07;5
CO1100;0000366228;D707;3.6
CO1100;0000366395;DC07;4
CO1100;0000366605;D707;5
CO1100;0002037165;D707;13.71
CO1100;0000365538;D707;5
CO1101;0000387156;D053;7
CO1101;0000391295;D629;20
CO1101;0000363825;D705;3.7
CO1101;0000365414;D705;4
CO1101;0000386731;D514;8
CO1101;0000367367;D710;15
CO1101;0000302152;D707;15
CO1101;0000363463;D707;4
CO1101;0000363724;D707;4
CO1101;0000364409;D707;15
CO1101;0000364496;D707;7
CO1101;0000364574;D705;10
CO1101;0000364811;D707;6
CO1101;0000365174;D707;15
CO1101;0002037378;D707;10
CO1103;0000392558;D602;18.277
CO1103;0000394844;D602;6.991
CO1103;0000395058;D602;4.75
CO1200;0000286085;D439;4
CO1200;0002036462;D710;20
CO1200;0000393629;D676;18.98
CO1200;0000301278;D677;20
CO1200;0000391185;D677;76.54
CO1200;0000391516;D677;19.49
CO1200;0000393161;D639;13.1
CO1200;0000387562;D679;17
CO1200;0000393975;D638;12
CO1200;0000395140;D678;19.65
CO1200;0000301717;D639;39.65
CO1200;0000390451;D602;8
CO1200;0000390477;D628;30.98
CO1200;0000391243;D621;22
CO1200;0000394422;D621;4
CO1200;0000394798;D621;29.99
CO1200;0000033547;D519;9.86
CO1200;0000034366;D519;17.42
CO1200;0000302608;D525;2.19
CO1200;0000364946;D700;2
CO1200;0000231135;D111;18
CO1200;0000284402;D111;3.13
CO1200;0000294569;D111;4
CO1200;0000294756;D111;15
CO1200;0000461047;D111;8.5
CO1200;0000296147;D222;6
CO1200;0000502795;D218;4.5
CO1200;0000263266;D105;26.15
CO1200;0000400572;D105;9.27
CO1200;0000402002;D105;21
CO1200;0000402134;D105;4.32
CO1200;0000402662;D105;16.21
CO1200;0000414399;D105;8
CO1200;0000414465;D105;11
CO1200;0000421549;D105;7.15
CO1200;0000421978;D105;4.64
CO1200;0000437900;D105;2.21
CO1200;0000507050;D105;8.5
CO1200;0000244793;D102;14
CO1200;0000301323;D445;24.44
CO1200;0000459630;D445;1.39
CO1200;0000301211;D034;8.6
CO1200;0000115062;D411;4.93
CO1200;0000297539;D220;1.22
CO1200;0000300054;D411;10.5
CO1200;0000104176;D424;14
CO1200;0000299935;D424;10
CO1200;0000503613;D210;4.3
CO1200;0000414784;D105;12.61
CO1200;0000243212;D439;12.94
CO1200;0000291146;D439;20.66
CO1200;0000301496;D439;12
CO1200;0000500600;D216;5.45
CO1200;0000503633;D222;5.2
CO1200;0000505954;D222;6.64
CO1200;0000391815;D642;12.53
CO1200;0000392178;D653;7.47
CO1200;0000392225;D656;15.88
CO1200;0000113231;D426;2.57
CO1200;0000282499;D441;10
CO1200;0000287086;D426;10.56
CO1200;0000289496;D441;11.68
CO1200;0000393330;D652;21
CO1200;0000104338;D476;6.33
CO1200;0000298223;D456;95
CO1200;0000299852;D116;13.25
CO1200;0000300489;D456;8.91
CO1200;0000301390;D670;21.47
CO1200;0000391613;D617;31
CO1200;0000392034;D670;50
CO1200;0000392055;D617;13.76
CO1200;0000392019;D649;2
CO1200;0000392019;D653;3
CO1200;0000392023;D653;6.15
CO1200;0000392514;D649;11.74
CO1200;0000391676;D675;10.6
CO1200;0000391990;D675;29.78
CO1200;0000390353;D661;4
CO1200;0000392859;D674;10.65
CO1200;0000395060;D682;6.01
CO1200;0000391737;D605;4
CO1200;0000391737;D613;5.7
CO1200;0000392692;D667;9.72
CO1200;0000391635;D673;7
CO1200;0000392056;D657;7.34
CO1200;0000394794;D680;12
CO1200;0002036770;D657;10
CO1200;0000033494;D014;2.64
CO1200;0000087016;D049;35.16
CO1200;0000033041;D511;14
CO1200;0000301664;D511;10.15
CO1200;0000385688;D511;24.46
CO1200;0000386834;D511;50
CO1301;0000391185;D677;50
CO1301;0000391535;D677;3
CO1301;0000391809;D639;100
CO1301;0000394046;D677;13.05
CO1301;0000394546;D677;24.35
CO1301;0000301226;D704;6
CO1301;0000382592;D520;12.5
CO1301;0000390387;D678;4.8
CO1301;0000391018;D639;14.49
CO1301;0000392284;D639;4
CO1301;0002036888;D612;12.51
CO1301;0002037047;D638;14
CO1301;0000391644;D602;30.37
CO1301;0000392978;D602;19.64
CO1301;0000301051;D629;20
CO1301;0000391356;D629;15
CO1301;0000393944;D629;13.3
CO1301;0000302193;D517;8
CO1301;0000381349;D517;25.15
CO1301;0000300359;D087;13
CO1301;0000202915;D404;4.82
CO1301;0000289771;D635;22
CO1301;0000294745;D404;10
CO1301;0000298080;D210;17.67
CO1301;0000045744;D424;2.25
CO1301;0000033175;D632;35
CO1301;0000250251;D402;21.45
CO1301;0000284028;D402;3
CO1301;0000290596;D402;7.5
CO1301;0002036581;D635;15
CO1301;0002037563;D402;60
CO1301;0000392135;D644;22.54
CO1301;0000392141;D644;9.97
CO1301;0000289496;D405;7.11
CO1301;0000392251;D654;13.77
CO1301;0000393303;D675;15
CO1301;0000392868;D675;9.39
CO1301;0000392445;D662;15
CO1301;0000394635;D660;5.58
CO1301;0000392549;D681;32.13
CO1301;0000393275;D681;11.93
CO1301;0000394158;D620;12.15
CO1301;0000394299;D620;12.01
CO1301;0000046520;D631;18.02
CO1301;0000301692;D631;10
CO1301;0000302674;D633;11.97
CO1301;0000390022;D633;9.03
CO1301;0000390073;D631;5.97
CO1301;0000390218;D631;3.68
CO1301;0000390908;D021;9.91
CO1301;0000390960;D633;6.64
CO1301;0000391296;D633;9.3
CO1301;0000391383;D631;28.8
CO1301;0000391609;D674;25.44
CO1301;0000391623;D633;6.92
CO1301;0000391672;D633;11.87
CO1301;0000391961;D631;9.86
CO1301;0000393322;D633;10.78
CO1301;0000393324;D633;9.12
CO1301;0000393373;D633;16.38
CO1301;0000393610;D633;30.37
CO1301;0000394266;D631;19.8
CO1301;0000394349;D633;2.21
CO1301;0000394764;D633;6.11
CO1301;0000395409;D633;0.92
CO1301;0002037220;D633;15.61
CO1301;0002037277;D633;15.93
CO1301;0000045457;D006;15
CO1301;0000045668;D007;15
CO1301;0000053442;D674;24.87
CO1301;0000094750;D667;8
CO1301;0000301804;D613;17.81
CO1301;0000033758;D625;8.55
CO1301;0000033935;D603;15.99
CO1301;0000066316;D019;9.72
CO1301;0000391204;D614;20.39
CO1301;0000394906;D614;21.2
CO1301;0000300961;D669;14.34
CO1301;0000301073;D669;11.44
CO1301;0000302502;D666;4.97
CO1301;0000390958;D667;2.97
CO1301;0000391396;D667;6.28
CO1301;0000392029;D669;7
CO1301;0000392132;D669;10.31
CO1301;0000392768;D666;0.97
CO1301;0000393047;D667;12.63
CO1301;0000394056;D666;5.57
CO1301;0000394206;D666;2.03
CO1301;0000394847;D669;2.81
CO1301;0000395252;D669;6.62
CO1301;0000010541;D674;5.91
CO1301;0000390993;D662;5.91
CO1301;0000391178;D674;37.9
CO1301;0000391180;D662;9.76
CO1301;0000391511;D681;11.66
CO1301;0000391526;D662;8.31
CO1301;0000391750;D662;17.97
CO1301;0000391930;D662;23.21
CO1301;0000391946;D626;3.53
CO1301;0000392286;D662;5.56
CO1301;0000392288;D662;11.15
CO1301;0000393086;D662;32.42
CO1301;0000393191;D662;6.76
CO1301;0000393766;D662;6.64
CO1301;0002036979;D662;8.05
CO1301;0000392997;D657;9.57
CO1301;0000004679;D009;10.93
CO1301;0000012395;D009;9.69
CO1301;0000033151;D056;14.8
CO1301;0000034076;D056;9
CO1301;0000034548;D056;18.86
CO1301;0000041331;D056;20
CO1301;0000048431;D018;3.23
CO1301;0000054234;D056;13.53
CO1301;0000088046;D009;1.19
CO1301;0000088098;D508;44
CO1301;0000300739;D056;22.52
CO1301;0000300912;D056;2.49
CO1301;0000301884;D056;1.84
CO1301;0000380250;D009;3.6
CO1301;0000300021;D074;10
CO1301;0000033466;D011;33
CO1301;0000301376;D062;4
CO1301;0000382816;D508;6.13
CO1301;0000302633;D513;20.45
CO1301;0000599106;D513;19.42
CO1503;0000391421;D621;7.33
CO1503;0000391571;D638;12.32
CO1503;0000393711;D608;10.31
CO1503;0000393776;D638;10.7
CO1503;0000301173;D679;30
CO1503;0000301865;D677;30
CO1503;0000390268;D677;7.39
CO1503;0000391185;D677;30.17
CO1503;0000391516;D677;6.27
CO1503;0000393297;D677;11.99
CO1503;0000395346;D677;30
CO1503;0002036725;D677;17.16
CO1503;0002037119;D639;6
CO1503;0000393004;D639;25.25
CO1503;0000295339;D200;12.19
CO1503;0000500644;D200;5.31
CO1503;0000503713;D220;18.58
CO1503;0002036556;D200;10
CO1503;0000253905;D445;9.42
CO1503;0000298245;D445;7.78
CO1503;0000301393;D445;9.29
CO1503;0000302402;D445;7.61
CO1503;0000455089;D445;1.93
CO1503;0000458860;D445;2.24
CO1503;0000302232;D411;5.5
CO1503;0000301297;D204;3.54
CO1503;0000232886;D100;13
CO1503;0000295295;D114;5.27
CO1503;0000090054;D632;5
CO1503;0000301613;D037;5
CO1503;0000391638;D037;20
CO1503;0000394722;D631;1
CO1503;0000390664;D642;7.4
CO1503;0000300365;D435;2.58
CO1503;0000300465;D441;12.3
CO1503;0000302026;D441;10
CO1503;0000391634;D441;20
CO1503;0000392976;D441;8
CO1503;0000394820;D652;15
CO1503;0000234416;D456;6
CO1503;0000285777;D456;4.78
CO1503;0000425982;D116;7.45
CO1503;0000392107;D643;5.69
CO1503;0000392019;D649;5.01
CO1503;0000392019;D653;1
CO1503;0000246867;D665;13.32
CO1503;0000390030;D651;7.35
CO1503;0000392172;D651;10
CO1503;0000392222;D675;18
CO1503;0000392261;D672;2.42
CO1503;0000392727;D651;7.38
CO1503;0000392944;D672;10.85
